"librairie";"table";"var";"libelle";"andeb";"anfin";"jointure";"commentaire";"type";"longueur";"droits"
"mcoxxbd";"rsfa_externe_c";"type_consul";"Type d'unité fonctionnelle de consultations";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_c";"type_rsf";"Type de format RSF";16;19;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_h";"annee";"Année de début de séjour";16;19;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_h";"code_ucd";"Code UCD";16;26;"";"";"Caractère";7;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_h";"coeff_frac";"Coefficient de fractionnement";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_h";"date_presta";"Date de facturation de la prestation";20;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_h";"delai";"Délai par rapport à la date d'entrée";16;26;"";"Attention, peut être négatif.";"Numérique";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_h";"finessgeo";"Finess géographique";16;26;"";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_h";"ident_ext";"Clé de jointure activité externe";16;26;"1";"identifiant sur 6 caractères permettant la jointure entre les différentes tables de l'activité externe. 1 ligne par facture.";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_h";"indication";"Code indication";19;26;"";"";"Caractère";7;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_h";"mnt_fact";"Montant total facturé";16;26;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"rsfa_externe_h";"mntt_ei";"Montant total de l'écart indemnisable";16;26;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"rsfa_externe_h";"mntu_ei";"Montant unitaire de l'écart indemnisable";16;26;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"rsfa_externe_h";"mois";"Mois de début de séjour";16;19;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_h";"no_fact";"N° Facture séquentiel";16;19;"0";"";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_h";"prix_u";"Prix d'achat unitaire";16;26;"";"";"Numérique";8;"ATIH, ARS, INSTI"
"mcoxxbd";"rsfa_externe_h";"qte";"Quantité";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_h";"type";"Type d'enregistrement";16;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_h";"type_rsf";"Type de format RSF";16;19;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"acte_1";"Acte de biologie N°1";16;26;"";"";"Caractère";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"acte_2";"Acte de biologie N°2";16;26;"";"";"Caractère";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"acte_3";"Acte de biologie N°3";16;26;"";"";"Caractère";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"acte_4";"Acte de biologie N°4";16;26;"";"";"Caractère";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"acte_5";"Acte de biologie N°5";16;26;"";"";"Caractère";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"annee_1";"Année de l'acte n°1";16;19;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"annee_2";"Année de l'acte n°2";16;19;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"annee_3";"Année de l'acte n°3";16;19;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"annee_4";"Année de l'acte n°4";16;19;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"annee_5";"Année de l'acte n°5";16;19;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"date_1";"Date de réalisation de l'acte 1";20;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"date_2";"Date de réalisation de l'acte 2";20;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"date_3";"Date de réalisation de l'acte 3";20;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"date_4";"Date de réalisation de l'acte 4";20;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"date_5";"Date de réalisation de l'acte 5";20;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"delai_1";"Délai par rapport à la date d'entrée";16;26;"";"Attention, peut être négatif.";"Numérique";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"delai_2";"Délai par rapport à la date d'entrée";16;26;"";"Attention, peut être négatif.";"Numérique";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"mcoxxbd";"rsfa_externe_l";"delai_3";"Délai par rapport à la date d'entrée";16;26;"";"Attention, peut être négatif.";"Numérique";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
